row_id,country,province,disturbance,forest_condition,comp_removal,shading,soil_prep,water_reg,fertilisation,protection,planting_density,planting_sp_no,species_full,genus,species,family,survival_per,lat_dec,lon_dec,w_meanWD,treatment,planting_density_missing,target_horizon_months,split_group_id,split_set
2580,Thailand,Sakaew,AG,open_degraded,1,0,1,0,0,1,,1.0,Acacia mangium,Acacia,mangium,Fabaceae,96.61016949,13.565,102.1722222,0.507,1,1,20.0,ST2016,train
2581,Thailand,Sakaew,AG,open_degraded,1,0,1,0,0,1,,1.0,Dalbergia cochinchinensis,Dalbergia,cochinchinensis,Fabaceae,89.49152542,13.565,102.1722222,0.88,1,1,20.0,ST2016,train
2582,Thailand,Sakaew,AG,open_degraded,1,0,1,0,0,1,,1.0,Dalbergia cochinchinensis,Dalbergia,cochinchinensis,Fabaceae,94.91525424,13.565,102.1722222,0.88,1,1,20.0,ST2016,train
2583,Thailand,Sakaew,AG,open_degraded,1,0,1,0,0,1,,1.0,Dalbergia cochinchinensis,Dalbergia,cochinchinensis,Fabaceae,96.27118644,13.565,102.1722222,0.88,1,1,20.0,ST2016,train
2584,Laos,Sang Thong,LG,open_degraded,1,0,0,0,0,0,,5.0,Pterocarpus macrocarpus,Pterocarpus,macrocarpus,Fabaceae,34.3,18.27388889,102.1752778,0.7,1,1,84.0,STM2010,train
2585,Laos,Sang Thong,LG,open_degraded,1,0,0,0,0,0,,5.0,Vatica cinerea,Vatica,cinerea,Dipterocarpaceae,51.0,18.27388889,102.1752778,0.706897436,1,1,84.0,STM2010,train
2586,Laos,Sang Thong,LG,open_degraded,1,0,0,0,0,0,,5.0,Afzelia xylocarpa,Afzelia,xylocarpa,Fabaceae,36.0,18.27388889,102.1752778,0.669883983,1,1,84.0,STM2010,train
2587,Laos,Sang Thong,LG,open_degraded,1,0,0,0,0,0,,5.0,Dalbergia cochinchinensis,Dalbergia,cochinchinensis,Fabaceae,44.7,18.27388889,102.1752778,0.88,1,1,84.0,STM2010,train
2588,Laos,Sang Thong,LG,open_degraded,1,0,0,0,0,0,,5.0,Dipterocarpus scaber,Dipterocarpus,scaber,Dipterocarpaceae,50.0,18.27388889,102.1752778,0.654277244,1,1,84.0,STM2010,train
2589,Laos,Sang Thong,LG,open_degraded,1,0,0,0,0,0,,5.0,Vatica cinerea,Vatica,cinerea,Dipterocarpaceae,52.8,18.27388889,102.1752778,0.706897436,1,1,84.0,STM2010,train
2590,Laos,Sang Thong,LG,open_degraded,1,0,0,0,0,0,,5.0,Pterocarpus macrocarpus,Pterocarpus,macrocarpus,Fabaceae,28.8,18.27388889,102.1752778,0.7,1,1,84.0,STM2010,train
2591,Laos,Sang Thong,LG,open_degraded,1,0,0,0,0,0,,5.0,Afzelia xylocarpa,Afzelia,xylocarpa,Fabaceae,32.3,18.27388889,102.1752778,0.669883983,1,1,84.0,STM2010,train
2592,Laos,Sang Thong,LG,open_degraded,1,0,0,0,0,0,,5.0,Dalbergia cochinchinensis,Dalbergia,cochinchinensis,Fabaceae,41.1,18.27388889,102.1752778,0.88,1,1,84.0,STM2010,train
2593,Laos,Sang Thong,LG,open_degraded,1,0,0,0,0,0,,5.0,Dipterocarpus scaber,Dipterocarpus,scaber,Dipterocarpaceae,50.1,18.27388889,102.1752778,0.654277244,1,1,84.0,STM2010,train
2623,Indonesia,Jambi,PL,plantation_enrichment,1,0,0,0,1,0,156.25,1.0,Dyera polyphylla,Dyera,polyphylla,Apocynaceae,94.8,-0.988888889,103.3363889,0.33,1,0,12.0,THL2016DODP_MekarJayaBO,train
2624,Indonesia,Jambi,PL,plantation_enrichment,1,0,0,0,1,0,156.25,1.0,Dyera polyphylla,Dyera,polyphylla,Apocynaceae,90.2,-0.988888889,103.3363889,0.33,1,0,18.0,THL2016DODP_MekarJayaBO,train
2625,Indonesia,Jambi,PL,plantation_enrichment,1,0,0,0,1,0,156.25,1.0,Dyera polyphylla,Dyera,polyphylla,Apocynaceae,88.6,-0.988888889,103.3363889,0.33,1,0,12.0,THL2016DODP_MekarJayaKS,train
2626,Indonesia,Jambi,PL,plantation_enrichment,1,0,0,0,1,0,156.25,1.0,Dyera polyphylla,Dyera,polyphylla,Apocynaceae,86.7,-0.988888889,103.3363889,0.33,1,0,18.0,THL2016DODP_MekarJayaKS,train
2627,Indonesia,Jambi,PL,plantation_enrichment,0,0,0,0,1,0,156.25,1.0,Dyera polyphylla,Dyera,polyphylla,Apocynaceae,55.0,-1.052777778,103.3772222,0.33,1,0,12.0,THL2016DODP_MuntialoJayaHR,train
2628,Indonesia,Jambi,PL,plantation_enrichment,0,0,0,0,1,0,156.25,1.0,Dyera polyphylla,Dyera,polyphylla,Apocynaceae,22.1,-1.052777778,103.3772222,0.33,1,0,18.0,THL2016DODP_MuntialoJayaHR,train
2629,Indonesia,Jambi,PL,plantation_enrichment,1,0,0,0,1,0,1111.111111,1.0,Dyera polyphylla,Dyera,polyphylla,Apocynaceae,86.3,-1.052222222,103.4019444,0.33,1,0,12.0,THL2016DODP_TelukKulbiKD,train
2630,Indonesia,Jambi,PL,plantation_enrichment,1,0,0,0,1,0,1111.111111,1.0,Dyera polyphylla,Dyera,polyphylla,Apocynaceae,74.7,-1.052222222,103.4019444,0.33,1,0,18.0,THL2016DODP_TelukKulbiKD,train
2631,Indonesia,Jambi,PL,plantation_enrichment,1,0,0,0,1,0,400.0,1.0,Dyera polyphylla,Dyera,polyphylla,Apocynaceae,95.6,-0.854166667,103.1961111,0.33,1,0,12.0,THL2016DODP_TelukNilauMS,train
2632,Indonesia,Jambi,PL,plantation_enrichment,1,0,0,0,1,0,400.0,1.0,Dyera polyphylla,Dyera,polyphylla,Apocynaceae,87.5,-0.854166667,103.1961111,0.33,1,0,18.0,THL2016DODP_TelukNilauMS,train
2641,Indonesia,Central Kalimantan,F,open_degraded,1,0,0,0,0,0,1666.666667,5.0,Shorea pinanga,Shorea,pinanga,Dipterocarpaceae,16.0,-2.209444444,113.89,0.363333333,1,0,8.0,TK2002RID,train
2642,Indonesia,Central Kalimantan,F,open_degraded,1,0,0,0,0,0,1666.666667,5.0,Shorea pinanga,Shorea,pinanga,Dipterocarpaceae,20.0,-2.209444444,113.89,0.363333333,1,0,4.0,TK2002RID,train
2643,Indonesia,Central Kalimantan,F,open_degraded,1,0,0,0,1,0,1666.666667,5.0,Shorea seminis,Shorea,seminis,Dipterocarpaceae,22.0,-2.209444444,113.89,0.72,1,0,8.0,TK2002RID,train
2644,Indonesia,Central Kalimantan,F,open_degraded,1,0,0,0,1,0,1666.666667,5.0,Shorea seminis,Shorea,seminis,Dipterocarpaceae,44.0,-2.209444444,113.89,0.72,1,0,4.0,TK2002RID,train
2645,Indonesia,Central Kalimantan,F,open_degraded,0,0,0,1,0,0,1666.666667,5.0,Shorea seminis,Shorea,seminis,Dipterocarpaceae,25.0,-2.209444444,113.89,0.72,1,0,8.0,TK2002RID,train
2646,Indonesia,Central Kalimantan,F,open_degraded,0,0,0,1,0,0,1666.666667,5.0,Shorea seminis,Shorea,seminis,Dipterocarpaceae,55.0,-2.209444444,113.89,0.72,1,0,4.0,TK2002RID,train
2647,Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,0,0,1666.666667,5.0,Shorea seminis,Shorea,seminis,Dipterocarpaceae,26.0,-2.209444444,113.89,0.72,0,0,8.0,TK2002RID,train
2648,Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,0,0,1666.666667,5.0,Shorea seminis,Shorea,seminis,Dipterocarpaceae,54.0,-2.209444444,113.89,0.72,0,0,4.0,TK2002RID,train
2649,Indonesia,Central Kalimantan,F,open_degraded,1,0,0,0,0,0,1666.666667,5.0,Shorea seminis,Shorea,seminis,Dipterocarpaceae,16.0,-2.209444444,113.89,0.72,1,0,8.0,TK2002RID,train
2650,Indonesia,Central Kalimantan,F,open_degraded,1,0,0,0,0,0,1666.666667,5.0,Shorea seminis,Shorea,seminis,Dipterocarpaceae,46.0,-2.209444444,113.89,0.72,1,0,4.0,TK2002RID,train
2651,Indonesia,Central Kalimantan,F,open_degraded,1,0,0,0,1,0,1666.666667,5.0,Shorea seminis,Shorea,seminis,Dipterocarpaceae,26.0,-2.209444444,113.89,0.72,1,0,8.0,TK2002RID,train
2652,Indonesia,Central Kalimantan,F,open_degraded,1,0,0,0,1,0,1666.666667,5.0,Shorea seminis,Shorea,seminis,Dipterocarpaceae,46.0,-2.209444444,113.89,0.72,1,0,4.0,TK2002RID,train
2653,Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,0,0,1666.666667,5.0,Shorea seminis,Shorea,seminis,Dipterocarpaceae,38.0,-2.209444444,113.89,0.72,0,0,8.0,TK2002RID,train
2654,Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,0,0,1666.666667,5.0,Shorea seminis,Shorea,seminis,Dipterocarpaceae,68.0,-2.209444444,113.89,0.72,0,0,4.0,TK2002RID,train
2655,Indonesia,Central Kalimantan,F,open_degraded,1,0,0,0,0,0,1666.666667,5.0,Peronema canescens,Peronema,canescens,Lamiaceae,14.0,-2.209444444,113.89,0.57,1,0,8.0,TK2002RID,train
2656,Indonesia,Central Kalimantan,F,open_degraded,1,0,0,0,0,0,1666.666667,5.0,Peronema canescens,Peronema,canescens,Lamiaceae,26.0,-2.209444444,113.89,0.57,1,0,4.0,TK2002RID,train
2657,Indonesia,Central Kalimantan,F,open_degraded,1,0,0,0,1,0,1666.666667,5.0,Peronema canescens,Peronema,canescens,Lamiaceae,38.0,-2.209444444,113.89,0.57,1,0,8.0,TK2002RID,train
2658,Indonesia,Central Kalimantan,F,open_degraded,1,0,0,0,1,0,1666.666667,5.0,Peronema canescens,Peronema,canescens,Lamiaceae,42.0,-2.209444444,113.89,0.57,1,0,4.0,TK2002RID,train
2659,Indonesia,Central Kalimantan,F,open_degraded,0,0,0,1,0,0,1666.666667,5.0,Peronema canescens,Peronema,canescens,Lamiaceae,25.0,-2.209444444,113.89,0.57,1,0,8.0,TK2002RID,train
2660,Indonesia,Central Kalimantan,F,open_degraded,0,0,0,1,0,0,1666.666667,5.0,Peronema canescens,Peronema,canescens,Lamiaceae,35.0,-2.209444444,113.89,0.57,1,0,4.0,TK2002RID,train
2661,Indonesia,Central Kalimantan,F,open_degraded,1,0,0,0,1,0,1666.666667,5.0,Shorea pinanga,Shorea,pinanga,Dipterocarpaceae,2.0,-2.209444444,113.89,0.363333333,1,0,8.0,TK2002RID,train
2662,Indonesia,Central Kalimantan,F,open_degraded,1,0,0,0,1,0,1666.666667,5.0,Shorea pinanga,Shorea,pinanga,Dipterocarpaceae,4.0,-2.209444444,113.89,0.363333333,1,0,4.0,TK2002RID,train
2663,Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,0,0,1666.666667,5.0,Peronema canescens,Peronema,canescens,Lamiaceae,22.0,-2.209444444,113.89,0.57,0,0,8.0,TK2002RID,train
2664,Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,0,0,1666.666667,5.0,Peronema canescens,Peronema,canescens,Lamiaceae,36.0,-2.209444444,113.89,0.57,0,0,4.0,TK2002RID,train
2665,Indonesia,Central Kalimantan,F,open_degraded,1,0,0,0,0,0,1666.666667,5.0,Peronema canescens,Peronema,canescens,Lamiaceae,25.0,-2.209444444,113.89,0.57,1,0,8.0,TK2002RID,train
2666,Indonesia,Central Kalimantan,F,open_degraded,1,0,0,0,0,0,1666.666667,5.0,Peronema canescens,Peronema,canescens,Lamiaceae,35.0,-2.209444444,113.89,0.57,1,0,4.0,TK2002RID,train
2667,Indonesia,Central Kalimantan,F,open_degraded,1,0,0,0,1,0,1666.666667,5.0,Peronema canescens,Peronema,canescens,Lamiaceae,8.0,-2.209444444,113.89,0.57,1,0,8.0,TK2002RID,train
2668,Indonesia,Central Kalimantan,F,open_degraded,1,0,0,0,1,0,1666.666667,5.0,Peronema canescens,Peronema,canescens,Lamiaceae,10.0,-2.209444444,113.89,0.57,1,0,4.0,TK2002RID,train
2669,Indonesia,Central Kalimantan,F,open_degraded,0,0,0,1,0,0,1666.666667,5.0,Peronema canescens,Peronema,canescens,Lamiaceae,20.0,-2.209444444,113.89,0.57,1,0,8.0,TK2002RID,train
2670,Indonesia,Central Kalimantan,F,open_degraded,0,0,0,1,0,0,1666.666667,5.0,Peronema canescens,Peronema,canescens,Lamiaceae,30.0,-2.209444444,113.89,0.57,1,0,4.0,TK2002RID,train
2671,Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,0,0,1666.666667,5.0,Peronema canescens,Peronema,canescens,Lamiaceae,4.0,-2.209444444,113.89,0.57,0,0,8.0,TK2002RID,train
2672,Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,0,0,1666.666667,5.0,Peronema canescens,Peronema,canescens,Lamiaceae,4.0,-2.209444444,113.89,0.57,0,0,4.0,TK2002RID,train
2673,Indonesia,Central Kalimantan,F,open_degraded,1,0,0,0,0,0,1666.666667,5.0,Palaquium leiocarpum,Palaquium,leiocarpum,Sapotaceae,50.0,-2.209444444,113.89,0.71,1,0,8.0,TK2002RID,train
2674,Indonesia,Central Kalimantan,F,open_degraded,1,0,0,0,0,0,1666.666667,5.0,Palaquium leiocarpum,Palaquium,leiocarpum,Sapotaceae,60.0,-2.209444444,113.89,0.71,1,0,4.0,TK2002RID,train
2675,Indonesia,Central Kalimantan,F,open_degraded,1,0,0,0,1,0,1666.666667,5.0,Palaquium leiocarpum,Palaquium,leiocarpum,Sapotaceae,60.0,-2.209444444,113.89,0.71,1,0,8.0,TK2002RID,train
2676,Indonesia,Central Kalimantan,F,open_degraded,1,0,0,0,1,0,1666.666667,5.0,Palaquium leiocarpum,Palaquium,leiocarpum,Sapotaceae,60.0,-2.209444444,113.89,0.71,1,0,4.0,TK2002RID,train
2677,Indonesia,Central Kalimantan,F,open_degraded,0,0,0,1,0,0,1666.666667,5.0,Palaquium leiocarpum,Palaquium,leiocarpum,Sapotaceae,90.0,-2.209444444,113.89,0.71,1,0,8.0,TK2002RID,train
2678,Indonesia,Central Kalimantan,F,open_degraded,0,0,0,1,0,0,1666.666667,5.0,Palaquium leiocarpum,Palaquium,leiocarpum,Sapotaceae,95.0,-2.209444444,113.89,0.71,1,0,4.0,TK2002RID,train
2679,Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,0,0,1666.666667,5.0,Palaquium leiocarpum,Palaquium,leiocarpum,Sapotaceae,80.0,-2.209444444,113.89,0.71,0,0,8.0,TK2002RID,train
2680,Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,0,0,1666.666667,5.0,Palaquium leiocarpum,Palaquium,leiocarpum,Sapotaceae,95.0,-2.209444444,113.89,0.71,0,0,4.0,TK2002RID,train
2681,Indonesia,Central Kalimantan,F,open_degraded,1,0,0,0,0,0,1666.666667,5.0,Shorea balangeran,Shorea,balangeran,Dipterocarpaceae,100.0,-2.209444444,113.89,0.69,1,0,8.0,TK2002RID,train
2682,Indonesia,Central Kalimantan,F,open_degraded,1,0,0,0,0,0,1666.666667,5.0,Shorea balangeran,Shorea,balangeran,Dipterocarpaceae,100.0,-2.209444444,113.89,0.69,1,0,4.0,TK2002RID,train
2683,Indonesia,Central Kalimantan,F,open_degraded,0,0,0,1,0,0,1666.666667,5.0,Shorea pinanga,Shorea,pinanga,Dipterocarpaceae,40.0,-2.209444444,113.89,0.363333333,1,0,8.0,TK2002RID,train
2684,Indonesia,Central Kalimantan,F,open_degraded,0,0,0,1,0,0,1666.666667,5.0,Shorea pinanga,Shorea,pinanga,Dipterocarpaceae,65.0,-2.209444444,113.89,0.363333333,1,0,4.0,TK2002RID,train
2685,Indonesia,Central Kalimantan,F,open_degraded,1,0,0,0,1,0,1666.666667,5.0,Shorea balangeran,Shorea,balangeran,Dipterocarpaceae,90.0,-2.209444444,113.89,0.69,1,0,8.0,TK2002RID,train
2686,Indonesia,Central Kalimantan,F,open_degraded,1,0,0,0,1,0,1666.666667,5.0,Shorea balangeran,Shorea,balangeran,Dipterocarpaceae,100.0,-2.209444444,113.89,0.69,1,0,4.0,TK2002RID,train
2687,Indonesia,Central Kalimantan,F,open_degraded,0,0,0,1,0,0,1666.666667,5.0,Shorea balangeran,Shorea,balangeran,Dipterocarpaceae,100.0,-2.209444444,113.89,0.69,1,0,8.0,TK2002RID,train
2688,Indonesia,Central Kalimantan,F,open_degraded,0,0,0,1,0,0,1666.666667,5.0,Shorea balangeran,Shorea,balangeran,Dipterocarpaceae,100.0,-2.209444444,113.89,0.69,1,0,4.0,TK2002RID,train
2689,Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,0,0,1666.666667,5.0,Shorea balangeran,Shorea,balangeran,Dipterocarpaceae,80.0,-2.209444444,113.89,0.69,0,0,8.0,TK2002RID,train
2690,Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,0,0,1666.666667,5.0,Shorea balangeran,Shorea,balangeran,Dipterocarpaceae,100.0,-2.209444444,113.89,0.69,0,0,4.0,TK2002RID,train
2691,Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,0,0,1666.666667,5.0,Shorea pinanga,Shorea,pinanga,Dipterocarpaceae,12.0,-2.209444444,113.89,0.363333333,0,0,8.0,TK2002RID,train
2692,Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,0,0,1666.666667,5.0,Shorea pinanga,Shorea,pinanga,Dipterocarpaceae,20.0,-2.209444444,113.89,0.363333333,0,0,4.0,TK2002RID,train
2693,Indonesia,Central Kalimantan,F,open_degraded,1,0,0,0,0,0,1666.666667,5.0,Shorea pinanga,Shorea,pinanga,Dipterocarpaceae,14.0,-2.209444444,113.89,0.363333333,1,0,8.0,TK2002RID,train
2694,Indonesia,Central Kalimantan,F,open_degraded,1,0,0,0,0,0,1666.666667,5.0,Shorea pinanga,Shorea,pinanga,Dipterocarpaceae,16.0,-2.209444444,113.89,0.363333333,1,0,4.0,TK2002RID,train
2695,Indonesia,Central Kalimantan,F,open_degraded,1,0,0,0,1,0,1666.666667,5.0,Shorea pinanga,Shorea,pinanga,Dipterocarpaceae,6.0,-2.209444444,113.89,0.363333333,1,0,8.0,TK2002RID,train
2696,Indonesia,Central Kalimantan,F,open_degraded,1,0,0,0,1,0,1666.666667,5.0,Shorea pinanga,Shorea,pinanga,Dipterocarpaceae,13.0,-2.209444444,113.89,0.363333333,1,0,4.0,TK2002RID,train
2697,Indonesia,Central Kalimantan,F,open_degraded,0,0,0,1,0,0,1666.666667,5.0,Shorea pinanga,Shorea,pinanga,Dipterocarpaceae,35.0,-2.209444444,113.89,0.363333333,1,0,8.0,TK2002RID,train
2698,Indonesia,Central Kalimantan,F,open_degraded,0,0,0,1,0,0,1666.666667,5.0,Shorea pinanga,Shorea,pinanga,Dipterocarpaceae,60.0,-2.209444444,113.89,0.363333333,1,0,4.0,TK2002RID,train
2699,Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,0,0,1666.666667,5.0,Shorea pinanga,Shorea,pinanga,Dipterocarpaceae,24.0,-2.209444444,113.89,0.363333333,0,0,8.0,TK2002RID,train
2700,Indonesia,Central Kalimantan,F,open_degraded,0,0,0,0,0,0,1666.666667,5.0,Shorea pinanga,Shorea,pinanga,Dipterocarpaceae,32.0,-2.209444444,113.89,0.363333333,0,0,4.0,TK2002RID,train
2701,Indonesia,Central Kalimantan,F,open_degraded,1,0,0,0,0,0,1666.666667,5.0,Shorea seminis,Shorea,seminis,Dipterocarpaceae,24.0,-2.209444444,113.89,0.72,1,0,8.0,TK2002RID,train
2702,Indonesia,Central Kalimantan,F,open_degraded,1,0,0,0,0,0,1666.666667,5.0,Shorea seminis,Shorea,seminis,Dipterocarpaceae,70.0,-2.209444444,113.89,0.72,1,0,4.0,TK2002RID,train
2703,Malaysia,Perak,M,open_degraded,1,0,1,0,0,0,,20.0,Dryobalanops beccarii,Dryobalanops,beccarii,Dipterocarpaceae,61.11,4.083333333,101.2333333,0.503333333,1,1,43.0,TL2017,train
2704,Malaysia,Perak,M,open_degraded,1,0,1,0,0,0,,20.0,Shorea roxburghii,Shorea,roxburghii,Dipterocarpaceae,72.22,4.083333333,101.2333333,0.7,1,1,43.0,TL2017,train
2705,Malaysia,Perak,M,open_degraded,1,0,1,0,0,0,,20.0,Agathis borneensis,Agathis,borneensis,Araucariaceae,55.56,4.083333333,101.2333333,0.383333333,1,1,43.0,TL2017,train
2706,Malaysia,Perak,M,open_degraded,1,0,1,0,0,0,,20.0,Aqularia sinensis,Aqularia,sinensis,Thymelaeaceae,83.33,4.083333333,101.2333333,0.529428571,1,1,43.0,TL2017,train
2707,Malaysia,Perak,M,open_degraded,1,0,1,0,0,0,,20.0,Cananga odorata,Cananga,odorata,Annonaceae,5.56,4.083333333,101.2333333,0.3272,1,1,43.0,TL2017,train
2708,Malaysia,Perak,M,open_degraded,1,0,1,0,0,0,,20.0,Careya arborea,Careya,arborea,Lecythidaceae,55.56,4.083333333,101.2333333,0.731333333,1,1,43.0,TL2017,train
2709,Malaysia,Perak,M,open_degraded,1,0,1,0,0,0,,20.0,Garcinia hombroniana,Garcinia,hombroniana,Clusiaceae,44.44,4.083333333,101.2333333,0.68,1,1,43.0,TL2017,train
2710,Malaysia,Perak,M,open_degraded,1,0,1,0,0,0,,20.0,Melaleuca cajuputi,Melaleuca,cajuputi,Myrtaceae,5.56,4.083333333,101.2333333,0.756647186,1,1,43.0,TL2017,train
2711,Malaysia,Perak,M,open_degraded,1,0,1,0,0,0,,20.0,Palaquium gutta,Palaquium,gutta,Sapotaceae,50.0,4.083333333,101.2333333,0.615,1,1,43.0,TL2017,train
2712,Malaysia,Perak,M,open_degraded,1,0,1,0,0,0,,20.0,Pentaspadon motleyi,Pentaspadon,motleyi,Anacardiaceae,83.33,4.083333333,101.2333333,0.5,1,1,43.0,TL2017,train
2713,Malaysia,Perak,M,open_degraded,1,0,1,0,0,0,,20.0,Sindora coriacea,Sindora,coriacea,Fabaceae,44.44,4.083333333,101.2333333,0.55,1,1,43.0,TL2017,train
2714,Malaysia,Perak,M,open_degraded,1,0,1,0,0,0,,20.0,Hopea pubescens,Hopea,pubescens,Dipterocarpaceae,50.0,4.083333333,101.2333333,0.5,1,1,43.0,TL2017,train
2715,Malaysia,Perak,M,open_degraded,1,0,1,0,0,0,,20.0,Streblus elongatus,Streblus,elongatus,Moraceae,11.11,4.083333333,101.2333333,0.825,1,1,43.0,TL2017,train
2716,Malaysia,Perak,M,open_degraded,1,0,1,0,0,0,,20.0,Dryobalanops beccarii,Dryobalanops,beccarii,Dipterocarpaceae,77.78,4.083333333,101.2333333,0.503333333,1,1,43.0,TL2017,train
2717,Malaysia,Perak,M,open_degraded,1,0,1,0,0,0,,20.0,Hopea pubescens,Hopea,pubescens,Dipterocarpaceae,72.22,4.083333333,101.2333333,0.5,1,1,43.0,TL2017,train
2718,Malaysia,Perak,M,open_degraded,1,0,1,0,0,0,,20.0,Neobalanocarpus heimii,Neobalanocarpus,heimii,Dipterocarpaceae,72.22,4.083333333,101.2333333,0.76,1,1,43.0,TL2017,train
2719,Malaysia,Perak,M,open_degraded,1,0,1,0,0,0,,20.0,Shorea curtisii,Shorea,curtisii,Dipterocarpaceae,38.89,4.083333333,101.2333333,0.526666667,1,1,43.0,TL2017,train
2720,Malaysia,Perak,M,open_degraded,1,0,1,0,0,0,,20.0,Shorea leprosula,Shorea,leprosula,Dipterocarpaceae,77.78,4.083333333,101.2333333,0.44,1,1,43.0,TL2017,train
2721,Malaysia,Perak,M,open_degraded,1,0,1,0,0,0,,20.0,Shorea macroptera,Shorea,macroptera,Dipterocarpaceae,61.11,4.083333333,101.2333333,0.425,1,1,43.0,TL2017,train
2722,Malaysia,Perak,M,open_degraded,1,0,1,0,0,0,,20.0,Shorea ovalis,Shorea,ovalis,Dipterocarpaceae,50.0,4.083333333,101.2333333,0.43,1,1,43.0,TL2017,train
2723,Malaysia,Perak,M,open_degraded,1,0,1,0,0,0,,20.0,Shorea parvifolia,Shorea,parvifolia,Dipterocarpaceae,77.78,4.083333333,101.2333333,0.405,1,1,43.0,TL2017,train
2724,Malaysia,Perak,M,open_degraded,1,0,1,0,0,0,,20.0,Shorea platyclados,Shorea,platyclados,Dipterocarpaceae,55.56,4.083333333,101.2333333,0.556666667,1,1,43.0,TL2017,train
2725,Malaysia,Perak,M,open_degraded,1,0,1,0,0,0,,20.0,Shorea roxburghii,Shorea,roxburghii,Dipterocarpaceae,88.89,4.083333333,101.2333333,0.7,1,1,43.0,TL2017,train
2726,Malaysia,Perak,M,open_degraded,1,0,1,0,0,0,,20.0,Agathis borneensis,Agathis,borneensis,Araucariaceae,44.44,4.083333333,101.2333333,0.383333333,1,1,43.0,TL2017,train
2727,Malaysia,Perak,M,open_degraded,1,0,1,0,0,0,,20.0,Aqularia sinensis,Aqularia,sinensis,Thymelaeaceae,61.11,4.083333333,101.2333333,0.529428571,1,1,43.0,TL2017,train
2728,Malaysia,Perak,M,open_degraded,1,0,1,0,0,0,,20.0,Cananga odorata,Cananga,odorata,Annonaceae,38.89,4.083333333,101.2333333,0.3272,1,1,43.0,TL2017,train
2729,Malaysia,Perak,M,open_degraded,1,0,1,0,0,0,,20.0,Careya arborea,Careya,arborea,Lecythidaceae,33.33,4.083333333,101.2333333,0.731333333,1,1,43.0,TL2017,train
2730,Malaysia,Perak,M,open_degraded,1,0,1,0,0,0,,20.0,Garcinia hombroniana,Garcinia,hombroniana,Clusiaceae,61.11,4.083333333,101.2333333,0.68,1,1,43.0,TL2017,train
2731,Malaysia,Perak,M,open_degraded,1,0,1,0,0,0,,20.0,Melaleuca cajuputi,Melaleuca,cajuputi,Myrtaceae,0.0,4.083333333,101.2333333,0.756647186,1,1,43.0,TL2017,train
2732,Malaysia,Perak,M,open_degraded,1,0,1,0,0,0,,20.0,Palaquium gutta,Palaquium,gutta,Sapotaceae,44.44,4.083333333,101.2333333,0.615,1,1,43.0,TL2017,train
2733,Malaysia,Perak,M,open_degraded,1,0,1,0,0,0,,20.0,Sindora coriacea,Sindora,coriacea,Fabaceae,77.78,4.083333333,101.2333333,0.55,1,1,43.0,TL2017,train
2734,Malaysia,Perak,M,open_degraded,1,0,1,0,0,0,,20.0,Shorea curtisii,Shorea,curtisii,Dipterocarpaceae,33.33,4.083333333,101.2333333,0.526666667,1,1,43.0,TL2017,train
2735,Malaysia,Perak,M,open_degraded,1,0,1,0,0,0,,20.0,Streblus elongatus,Streblus,elongatus,Moraceae,38.89,4.083333333,101.2333333,0.825,1,1,43.0,TL2017,train
2736,Malaysia,Perak,M,open_degraded,1,0,1,0,1,0,,20.0,Dryobalanops beccarii,Dryobalanops,beccarii,Dipterocarpaceae,77.78,4.083333333,101.2333333,0.503333333,1,1,43.0,TL2017,train
2737,Malaysia,Perak,M,open_degraded,1,0,1,0,1,0,,20.0,Hopea pubescens,Hopea,pubescens,Dipterocarpaceae,50.0,4.083333333,101.2333333,0.5,1,1,43.0,TL2017,train
2738,Malaysia,Perak,M,open_degraded,1,0,1,0,1,0,,20.0,Neobalanocarpus heimii,Neobalanocarpus,heimii,Dipterocarpaceae,66.67,4.083333333,101.2333333,0.76,1,1,43.0,TL2017,train
2739,Malaysia,Perak,M,open_degraded,1,0,1,0,1,0,,20.0,Shorea curtisii,Shorea,curtisii,Dipterocarpaceae,77.78,4.083333333,101.2333333,0.526666667,1,1,43.0,TL2017,train
2740,Malaysia,Perak,M,open_degraded,1,0,1,0,1,0,,20.0,Shorea leprosula,Shorea,leprosula,Dipterocarpaceae,61.11,4.083333333,101.2333333,0.44,1,1,43.0,TL2017,train
2741,Malaysia,Perak,M,open_degraded,1,0,1,0,1,0,,20.0,Shorea macroptera,Shorea,macroptera,Dipterocarpaceae,55.56,4.083333333,101.2333333,0.425,1,1,43.0,TL2017,train
